gene_name	number_of_transposon_per_gene	number_of_read_pergene
PHA2 	49 	768 	
ATP11 	66 	1707 	
DAL82 	54 	1823 	
EMW1 	167 	6241 	
RFA2 	74 	2691 	
SKP2 	75 	1949 	
ZIM17 	17 	143 	
STB1 	112 	1812 	
KRI1 	59 	742 	
MCK1 	63 	1661 	
MRPS18 	68 	3088 	
BXI1 	29 	584 	
YPT11 	61 	2722 	
YNL303W 	27 	663 	
RPS19B 	95 	3714 	
RPL18B 	9 	97 	
TOS6 	20 	527 	
TRF5 	127 	3542 	
CLA4 	471 	18463 	
MON2 	269 	6002 	
YNL296W 	27 	353 	
YNL295W 	8 	45 	
RIM21 	69 	2224 	
MSB3 	139 	4441 	
PUS4 	76 	2241 	
MID1 	76 	2092 	
RFC3 	59 	1417 	
PCL1 	62 	1537 	
CAF40 	61 	1552 	
SEC21 	192 	6647 	
CUS2 	54 	838 	
YNL285W 	12 	76 	
MRPL10 	12 	143 	
WSC2 	95 	2320 	
POP3 	32 	443 	
HCH1 	64 	1780 	
ERG24 	76 	3257 	
PRM1 	64 	1727 	
CAF120 	263 	9180 	
YNL277W-A 	7 	24 	
MET2 	66 	1247 	
YNL276C 	26 	448 	
BOR1 	82 	1515 	
GOR1 	42 	1385 	
TOF1 	176 	6908 	
SEC2 	210 	6885 	
BNI1 	308 	6856 	
ALP1 	219 	5903 	
BSC4 	49 	1162 	
LYP1 	345 	12921 	
PIK1 	468 	18899 	
YNL266W 	48 	949 	
IST1 	93 	1674 	
PDR17 	62 	1010 	
YIF1 	203 	14547 	
POL2 	810 	36758 	
ORC5 	138 	4762 	
LTO1 	1 	0 	
ATX1 	1 	0 	
DSL1 	263 	10357 	
SIP3 	657 	3530 	
FOL1 	791 	9667 	
GIS2 	35 	578 	
RTC4 	130 	6875 	
TEX1 	56 	491 	
MRPL17 	93 	4146 	
NRD1 	27 	290 	
RAD50 	463 	15967 	
MPA43 	210 	11618 	
RPA49 	184 	6523 	
YNL247W 	200 	5500 	
VPS75 	36 	246 	
CWC25 	20 	448 	
SUI1 	24 	562 	
SLA2 	416 	11747 	
ATG2 	415 	11661 	
ZWF1 	83 	2014 	
NAR1 	158 	6554 	
LAP3 	76 	1685 	
KEX2 	126 	3359 	
YTP1 	76 	1075 	
SIN4 	158 	4127 	
YNL235C 	20 	186 	
YNL234W 	79 	1280 	
BNI4 	147 	2112 	
CSL4 	73 	1349 	
PDR16 	35 	479 	
ELA1 	66 	1086 	
URE2 	60 	1359 	
YNL228W 	34 	455 	
JJJ1 	52 	829 	
YNL226W 	19 	394 	
CNM67 	91 	1183 	
SQS1 	78 	895 	
ATG4 	44 	828 	
SSU72 	17 	297 	
POP1 	193 	1655 	
ADE12 	157 	1075 	
ALG9 	59 	1535 	
MGS1 	79 	528 	
YNL217W 	56 	1126 	
RAP1 	60 	1053 	
IES2 	7 	67 	
PEX17 	17 	337 	
RRG9 	6 	21 	
VID27 	104 	2869 	
YNL211C 	6 	15 	
MER1 	49 	1982 	
SSB2 	35 	585 	
YNL208W 	14 	154 	
RIO2 	46 	781 	
RTT106 	26 	465 	
YNL205C 	28 	764 	
SPS18 	120 	3726 	
YNL203C 	52 	919 	
SPS19 	104 	1095 	
PSY2 	300 	2210 	
YNL200C 	54 	183 	
GCR2 	180 	1112 	
YNL198C 	23 	705 	
WHI3 	30 	410 	
SLZ1 	33 	592 	
YNL195C 	9 	18 	
YNL194C 	42 	885 	
YNL193W 	63 	967 	
CHS1 	130 	2991 	
DUG3 	38 	601 	
YNL190W 	13 	174 	
SRP1 	26 	215 	
KAR1 	11 	91 	
SWT21 	20 	339 	
UBP10 	112 	2390 	
MRPL19 	5 	26 	
YNL184C 	4 	5 	
NPR1 	53 	976 	
IPI3 	64 	1762 	
YNL181W 	0 	0 	
RHO5 	30 	498 	
YNL179C 	17 	218 	
RPS3 	23 	750 	
MRPL22 	30 	362 	
TDA7 	61 	1413 	
NOP13 	15 	56 	
YNL174W 	7 	28 	
MDG1 	43 	641 	
APC1 	139 	3539 	
YNL171C 	12 	332 	
YNL170W 	3 	32 	
PSD1 	61 	1475 	
FMP41 	55 	1556 	
SKO1 	100 	2233 	
BNI5 	52 	770 	
YNL165W 	11 	126 	
IBD2 	31 	432 	
RIA1 	57 	1131 	
YNL162W-A 	22 	343 	
RPL42A 	46 	619 	
CBK1 	78 	1690 	
YGP1 	17 	121 	
ASI2 	39 	1151 	
PGA1 	9 	39 	
IGO1 	6 	26 	
NSG2 	26 	325 	
CUZ1 	38 	939 	
YCK2 	68 	1395 	
GIM3 	24 	657 	
INN1 	61 	1426 	
RPC31 	30 	723 	
YNL150W 	13 	127 	
PGA2 	13 	194 	
ALF1 	19 	548 	
LSM7 	13 	88 	
YNL146C-A 	19 	898 	
YNL146W 	17 	272 	
MFA2 	19 	320 	
YNL144C 	45 	651 	
YNL144W-A 	1 	0 	
YNL143C 	22 	215 	
MEP2 	65 	1505 	
AAH1 	21 	313 	
YNL140C 	10 	89 	
THO2 	155 	4079 	
YSF3 	48 	2382 	
SRV2 	76 	1798 	
NAM9 	43 	1120 	
EAF7 	126 	3505 	
FPR1 	6 	52 	
YNL134C 	63 	1557 	
FYV6 	27 	463 	
KRE33 	166 	4921 	
TOM22 	8 	127 	
CPT1 	50 	717 	
DGR1 	11 	230 	
NRK1 	41 	1127 	
TEP1 	12 	187 	
FAR11 	62 	1581 	
SPC98 	96 	2003 	
ESBP6 	143 	2835 	
NAF1 	38 	414 	
NMA111 	222 	7103 	
YNL122C 	51 	1717 	
TOM70 	58 	559 	
YNL120C 	20 	195 	
NCS2 	60 	1024 	
DCP2 	124 	3168 	
MLS1 	32 	186 	
DMA2 	52 	906 	
YNL115C 	69 	1894 	
YNL114C 	7 	40 	
RPC19 	5 	22 	
DBP2 	141 	4208 	
CYB5 	40 	1405 	
NOP15 	22 	255 	
YNL109W 	13 	88 	
YNL108C 	23 	579 	
YAF9 	40 	1171 	
INP52 	448 	14464 	
RRT16 	56 	1529 	
LEU4 	203 	8707 	
YNL103W-A 	4 	107 	
MET4 	257 	6997 	
POL1 	535 	26908 	
AVT4 	144 	4476 	
MIC27 	36 	951 	
OCA1 	67 	2539 	
RAS2 	84 	1406 	
YNL097C-B 	5 	11 	
PHO23 	57 	1439 	
YNL097W-A 	3 	27 	
RPS7B 	30 	425 	
YNL095C 	98 	4446 	
APP1 	139 	3424 	
YPT53 	67 	1620 	
YNL092W 	230 	5947 	
NST1 	552 	4769 	
RHO2 	74 	360 	
YNL089C 	63 	213 	
TOP2 	55 	1016 	
TCB2 	106 	2495 	
SNN1 	121 	9374 	
MKT1 	748 	44027 	
END3 	141 	4169 	
SAL1 	186 	7003 	
PMS1 	228 	8492 	
SWS2 	90 	5007 	
EOS1 	225 	12869 	
TPM1 	85 	2423 	
NIS1 	107 	3531 	
APJ1 	250 	9047 	
MKS1 	571 	57248 	
IMP4 	132 	2412 	
MLF3 	114 	2963 	
MSK1 	182 	3223 	
RNH201 	446 	4013 	
LAT1 	276 	1646 	
TOM7 	10 	153 	
RPL16B 	101 	359 	
FKH2 	268 	5997 	
YNL067W-A 	2 	13 	
YNL067W-B 	13 	146 	
RPL9B 	85 	2702 	
SUN4 	15 	219 	
AQR1 	104 	2478 	
YDJ1 	126 	2665 	
MTQ1 	10 	130 	
GCD10 	511 	150741 	
NOP2 	139 	2958 	
ARP5 	153 	3322 	
YNL058C 	24 	699 	
YNL057W 	13 	482 	
OCA2 	10 	29 	
POR1 	81 	870 	
VAC7 	118 	3346 	
MSG5 	57 	935 	
COX5A 	54 	1315 	
COG5 	49 	1230 	
YNL050C 	75 	1311 	
SFB2 	213 	5122 	
ALG11 	79 	1392 	
SLM2 	116 	3032 	
YNL046W 	4 	61 	
LAP2 	57 	1162 	
YIP3 	26 	139 	
YNL043C 	14 	84 	
YNL042W-B 	6 	21 	
BOP3 	34 	324 	
COG6 	105 	1635 	
YNL040W 	80 	1174 	
BDP1 	69 	1595 	
GPI15 	22 	453 	
IDH1 	19 	119 	
NCE103 	25 	321 	
YNL035C 	72 	847 	
YNL034W 	164 	4613 	
YNL033W 	22 	428 	
SIW14 	48 	681 	
HHT2 	5 	32 	
HHF2 	1 	0 	
KTR5 	81 	1525 	
YNL028W 	11 	113 	
CRZ1 	130 	4067 	
SAM50 	41 	817 	
SSN8 	23 	343 	
KSH1 	2 	7 	
YNL024C 	23 	595 	
FAP1 	76 	1406 	
RCM1 	43 	834 	
HDA1 	68 	1298 	
ARK1 	88 	1741 	
YNL019C 	52 	1426 	
YNL018C 	144 	3437 	
YNL017C 	5 	30 	
PUB1 	68 	1666 	
PBI2 	4 	11 	
HEF3 	118 	2613 	
YNL013C 	31 	896 	
SPO1 	155 	3518 	
YNL011C 	97 	3051 	
YNL010W 	18 	105 	
IDP3 	23 	292 	
ASI3 	66 	718 	
SIS1 	39 	387 	
LST8 	34 	416 	
MRP7 	84 	1554 	
HRB1 	77 	1263 	
PET8 	23 	181 	
RLP7 	34 	603 	
DOM34 	22 	488 	
CIT1 	5 	39 	
YNR001W-A 	15 	54 	
ATO2 	5 	13 	
RPC34 	18 	303 	
YNR003W-A 	0 	0 	
SWM2 	50 	688 	
YNR005C 	20 	333 	
VPS27 	121 	2912 	
ATG3 	38 	367 	
LRO1 	59 	1316 	
NRM1 	17 	322 	
CSE2 	9 	121 	
PRP2 	97 	1970 	
URK1 	52 	1324 	
PHO91 	180 	4239 	
YNR014W 	12 	73 	
SMM1 	67 	1735 	
ACC1 	227 	3422 	
TIM23 	6 	25 	
RCF2 	31 	851 	
ARE2 	56 	1126 	
ATP23 	8 	16 	
YNR021W 	6 	19 	
MRPL50 	6 	40 	
SNF12 	53 	864 	
MPP6 	7 	45 	
YNR025C 	4 	18 	
SEC12 	23 	289 	
BUD17 	43 	804 	
CPR8 	18 	204 	
YNR029C 	40 	697 	
ALG12 	72 	1429 	
SSK2 	197 	4447 	
PPG1 	15 	198 	
HUB1 	2 	19 	
ABZ1 	36 	609 	
SOL1 	33 	647 	
YNR034W-A 	1 	0 	
ARC35 	11 	56 	
MRPS12 	7 	114 	
RSM19 	7 	30 	
DBP6 	113 	1909 	
ZRG17 	43 	741 	
YNR040W 	16 	157 	
COQ2 	13 	237 	
YNR042W 	0 	0 	
MVD1 	32 	808 	
AGA1 	91 	1636 	
PET494 	110 	2957 	
TRM112 	18 	222 	
FPK1 	67 	691 	
YNR048W 	0 	0 	
MSO1 	0 	0 	
LYS9 	57 	977 	
BRE5 	46 	748 	
POP2 	24 	216 	
NOG2 	67 	1272 	
ESF2 	23 	257 	
HOL1 	27 	355 	
BIO5 	64 	1521 	
BIO4 	23 	507 	
BIO3 	46 	1067 	
MNT4 	2 	1 	
FRE4 	18 	306 	
YNR061C 	46 	1324 	
YNR062C 	13 	265 	
YNR063W 	34 	619 	
YNR064C 	6 	64 	
YNR065C 	32 	353 	
YNR066C 	23 	230 	
DSE4 	83 	1185 	
YNR068C 	19 	219 	
BSC5 	23 	606 	
PDR18 	120 	2472 	
YNR071C 	24 	215 	
HXT17 	37 	982 	
YNR073C 	59 	850 	
AIF1 	14 	51 	
COS10 	10 	26 	
YNR075C-A 	0 	0 	
PAU6 	0 	0 	
YNR077C 	6 	73 	
YOL166W-A 	1 	0 	
YOL166C 	8 	115 	
AAD15 	18 	153 	
YOL164W-A 	2 	7 	
BDS1 	81 	1304 	
YOL163W 	41 	796 	
YOL162W 	32 	560 	
PAU20 	16 	155 	
YOL160W 	8 	74 	
YOL159C-A 	6 	12 	
YOL159C 	8 	108 	
ENB1 	84 	1718 	
IMA2 	88 	1655 	
HXT11 	104 	1135 	
YOL155W-A 	7 	63 	
HPF1 	156 	3088 	
ZPS1 	78 	1944 	
FRE7 	120 	2086 	
GRE2 	60 	2361 	
YOL150C 	20 	911 	
DCP1 	110 	4881 	
SPT20 	59 	1894 	
PEX11 	57 	2023 	
PSF3 	11 	229 	
CTR9 	156 	3717 	
NOP8 	86 	1445 	
RIB4 	37 	335 	
RRP40 	8 	76 	
PPM2 	146 	4287 	
ARG8 	34 	640 	
CDC33 	4 	10 	
RTC1 	178 	6318 	
BSC6 	45 	1120 	
PFK27 	162 	5058 	
MED7 	120 	3407 	
YOL134C 	72 	3153 	
HRT1 	63 	2207 	
GAS4 	114 	5898 	
YOL131W 	8 	10 	
ALR1 	160 	3939 	
VPS68 	5 	16 	
YGK3 	22 	388 	
RPL25 	46 	1080 	
MDH2 	113 	3613 	
TRM13 	81 	1681 	
TRM11 	36 	359 	
HRP1 	79 	2048 	
SMF1 	85 	2028 	
RPS19A 	70 	1576 	
RPL18A 	53 	1958 	
MCH4 	86 	1427 	
YOL118C 	11 	68 	
RRI2 	40 	570 	
MSN1 	42 	1378 	
PAP2 	36 	484 	
YOL114C 	7 	22 	
SKM1 	75 	1359 	
MSB4 	79 	1465 	
MDY2 	70 	1877 	
SHR5 	42 	1348 	
ZEO1 	55 	1110 	
INO4 	14 	328 	
YOL107W 	30 	668 	
YOL106W 	66 	2632 	
WSC3 	131 	4941 	
NDJ1 	25 	385 	
ITR2 	116 	5445 	
TPT1 	5 	21 	
IZH4 	82 	2899 	
PKH2 	217 	5090 	
YOL099C 	60 	1852 	
YOL098C 	148 	3650 	
YOL097W-A 	9 	47 	
WRS1 	211 	6375 	
COQ3 	177 	11370 	
HMI1 	259 	6392 	
RFC4 	222 	7651 	
TRM10 	133 	7188 	
YPQ1 	98 	1657 	
SPO21 	131 	2514 	
MSH2 	102 	4024 	
HAL9 	432 	20404 	
MPD2 	173 	7564 	
DUF1 	160 	5138 	
MHF1 	6 	36 	
ADH1 	222 	3425 	
YOL085W-A 	26 	92 	
YOL085C 	33 	83 	
PHM7 	772 	4754 	
ATG34 	259 	4587 	
YOL083C-A 	15 	241 	
ATG19 	88 	6248 	
IRA2 	808 	33533 	
REX4 	140 	6306 	
YOL079W 	82 	3086 	
AVO1 	394 	11111 	
ATP19 	5 	9 	
BRX1 	40 	442 	
MDM20 	248 	7077 	
YOL075C 	564 	17183 	
YOL073C 	38 	534 	
THP1 	84 	2083 	
EMI5 	35 	953 	
NBA1 	76 	1701 	
NUF2 	120 	3813 	
HST1 	101 	2594 	
RTG1 	24 	640 	
RIB2 	71 	1839 	
INP54 	73 	752 	
MET22 	36 	505 	
CRT10 	172 	4197 	
APM4 	87 	1317 	
PRS5 	97 	1717 	
MAM3 	130 	1945 	
GPD2 	87 	1594 	
ARG1 	85 	1711 	
YOL057W 	55 	883 	
GPM3 	59 	906 	
THI20 	70 	727 	
PSH1 	29 	432 	
AIM39 	111 	986 	
DDR2 	4 	4 	
SPE2 	132 	1060 	
GAL11 	218 	3250 	
YOL050C 	18 	186 	
GSH2 	63 	365 	
RRT8 	62 	1172 	
LDS2 	23 	302 	
YOL046C 	24 	314 	
PSK2 	83 	1268 	
PEX15 	33 	328 	
NTG2 	56 	1732 	
NGL1 	30 	491 	
NOP12 	62 	1790 	
RPS15 	6 	24 	
RPP2A 	8 	31 	
YOL038C-A 	3 	4 	
PRE6 	30 	597 	
YOL037C 	8 	26 	
YOL036W 	110 	2819 	
YOL035C 	42 	1459 	
SMC5 	399 	2950 	
MSE1 	138 	677 	
OPI10 	46 	138 	
SIL1 	96 	1464 	
GAS5 	23 	321 	
YOL029C 	27 	403 	
YAP7 	25 	364 	
MDM38 	51 	963 	
MIM1 	12 	95 	
LAG2 	46 	594 	
YOL024W 	34 	521 	
IFM1 	69 	1576 	
TSR4 	42 	628 	
DIS3 	65 	1234 	
TAT2 	15 	123 	
YOL019W-A 	2 	78 	
YOL019W 	57 	1140 	
TLG2 	65 	1512 	
ESC8 	73 	1333 	
CMK2 	19 	193 	
IRC10 	36 	567 	
YOL014W 	16 	235 	
YOL013W-B 	9 	90 	
YOL013W-A 	16 	336 	
HRD1 	59 	1255 	
HTZ1 	11 	77 	
PLB3 	54 	1019 	
RCL1 	11 	70 	
MDM12 	34 	375 	
COQ10 	3 	9 	
CSI2 	8 	10 	
TOP1 	76 	1899 	
RPB11 	7 	105 	
SIN3 	209 	5093 	
PFA4 	42 	541 	
IZH2 	22 	260 	
PHO80 	22 	269 	
RRP6 	35 	867 	
ALG6 	57 	1067 	
YSP3 	66 	1009 	
UTP23 	18 	298 	
DNL4 	71 	1243 	
TSR3 	57 	973 	
SGT2 	25 	603 	
SLG1 	27 	366 	
YOR008C-A 	20 	584 	
YOR008W-B 	3 	10 	
TIR4 	47 	972 	
TIR2 	28 	744 	
AUS1 	145 	3713 	
YOR011W-A 	1 	0 	
YOR012W 	53 	633 	
IRC11 	26 	282 	
RTS1 	88 	2248 	
YOR015W 	8 	139 	
ERP4 	6 	6 	
PET127 	107 	2722 	
ROD1 	138 	5796 	
YOR019W 	93 	2527 	
HSP10 	39 	1518 	
YOR020W-A 	1 	0 	
SFM1 	42 	1070 	
YOR022C 	76 	1572 	
AHC1 	119 	3651 	
YOR024W 	11 	148 	
HST3 	36 	610 	
BUB3 	39 	474 	
STI1 	61 	1801 	
CIN5 	55 	1448 	
YOR029W 	4 	6 	
DFG16 	46 	933 	
CRS5 	2 	24 	
HMS1 	107 	1727 	
YOR032W-A 	6 	56 	
EXO1 	79 	1350 	
AKR2 	137 	3502 	
YOR034C-A 	20 	108 	
SHE4 	139 	2620 	
PEP12 	30 	640 	
CYC2 	56 	1018 	
HIR2 	112 	2882 	
CKB2 	14 	175 	
GLO4 	19 	113 	
YOR041C 	17 	259 	
CUE5 	44 	688 	
WHI2 	72 	1849 	
IRC23 	2 	1 	
TOM6 	0 	0 	
DBP5 	105 	3269 	
STD1 	110 	6252 	
RAT1 	138 	3557 	
RSB1 	83 	2781 	
YOR050C 	34 	835 	
ETT1 	111 	3959 	
TMC1 	54 	1131 	
YOR053W 	52 	1523 	
VHS3 	224 	5978 	
YOR055W 	12 	181 	
NOB1 	30 	504 	
SGT1 	229 	14850 	
ASE1 	181 	5184 	
LPL1 	151 	5575 	
SLD7 	57 	801 	
CKA2 	68 	1679 	
YOR062C 	41 	657 	
RPL3 	31 	804 	
YNG1 	48 	2523 	
CYT1 	109 	2817 	
MSA1 	230 	5483 	
ALG8 	311 	5631 	
VPS5 	321 	2839 	
VAM10 	84 	426 	
GYP1 	289 	9366 	
NRT1 	4 	11 	
YOR072W 	5 	28 	
YOR072W-A 	0 	0 	
YOR072W-B 	1 	0 	
SGO1 	383 	22976 	
CDC21 	248 	12918 	
YOR073W-A 	62 	3866 	
UFE1 	199 	12828 	
SKI7 	350 	12821 	
RTS2 	36 	2112 	
BUD21 	134 	4911 	
ATX2 	147 	6168 	
DIA2 	205 	8715 	
TGL5 	365 	17726 	
YOR082C 	116 	6881 	
WHI5 	105 	5765 	
LPX1 	198 	8663 	
OST3 	127 	4032 	
TCB1 	867 	118354 	
YVC1 	182 	4887 	
VPS21 	343 	3259 	
PTC5 	341 	1870 	
TMA46 	106 	811 	
ECM3 	210 	4366 	
YOR093C 	403 	10153 	
ARF3 	5 	15 	
RKI1 	57 	1799 	
RPS7A 	115 	2279 	
YOR097C 	12 	382 	
NUP1 	579 	152579 	
KTR1 	61 	1694 	
CRC1 	72 	1463 	
RAS1 	8 	34 	
YOR102W 	13 	482 	
OST2 	12 	413 	
PIN2 	46 	438 	
YOR105W 	36 	273 	
VAM3 	48 	859 	
RGS2 	57 	791 	
LEU9 	83 	1340 	
YOR108C-A 	13 	132 	
INP53 	123 	2777 	
TFC7 	41 	1318 	
YOR111W 	26 	290 	
CEX1 	129 	3335 	
AZF1 	207 	4733 	
YOR114W 	79 	1507 	
TRS33 	43 	640 	
RPO31 	168 	4499 	
RPT5 	47 	441 	
RTC5 	55 	913 	
RIO1 	47 	444 	
GCY1 	60 	1096 	
YOR121C 	27 	318 	
PFY1 	14 	152 	
LEO1 	82 	1264 	
UBP2 	131 	3231 	
CAT5 	22 	136 	
IAH1 	34 	318 	
RGA1 	152 	4055 	
ADE2 	19 	200 	
AFI1 	161 	4882 	
ORT1 	38 	1191 	
YOR131C 	100 	3243 	
VPS17 	65 	1310 	
EFT1 	40 	802 	
BAG7 	45 	849 	
IRC14 	21 	369 	
IDH2 	89 	3226 	
SIA1 	62 	1467 	
RUP1 	52 	992 	
YOR139C 	18 	398 	
SFL1 	54 	1141 	
ARP8 	71 	1309 	
LSC1 	32 	607 	
THI80 	68 	2536 	
ELG1 	87 	2238 	
PNO1 	23 	269 	
YOR146W 	17 	195 	
MDM32 	26 	361 	
SPP2 	42 	961 	
SMP3 	130 	2909 	
MRPL23 	38 	836 	
RPB2 	136 	2692 	
YOR152C 	10 	65 	
PDR5 	235 	4364 	
SLP1 	42 	513 	
ISN1 	31 	636 	
NFI1 	38 	835 	
PUP1 	48 	520 	
PET123 	19 	384 	
SME1 	2 	1 	
MTR10 	130 	2774 	
PNS1 	110 	2749 	
YOR161W-A 	21 	201 	
YOR161W-B 	10 	56 	
YOR161C-C 	12 	149 	
YRR1 	73 	1584 	
DDP1 	11 	261 	
GET4 	30 	516 	
SEY1 	90 	1924 	
SWT1 	42 	782 	
RPS28A 	7 	24 	
GLN4 	168 	4121 	
YOR169C 	12 	79 	
YOR170W 	4 	3 	
LCB4 	85 	1685 	
YRM1 	36 	261 	
DCS2 	35 	401 	
MED4 	34 	576 	
ALE1 	49 	874 	
HEM15 	19 	493 	
MPC54 	52 	1110 	
GAC1 	16 	86 	
SYC1 	15 	96 	
DCI1 	44 	977 	
LAS17 	65 	929 	
RPS30B 	10 	86 	
FYV12 	13 	200 	
SER1 	54 	990 	
GSP2 	22 	446 	
YOR186W 	12 	242 	
YOR186C-A 	9 	158 	
TUF1 	41 	712 	
MSB1 	68 	1433 	
IES4 	0 	0 	
SPR1 	49 	1019 	
ULS1 	146 	2168 	
THI72 	50 	766 	
YOR192C-C 	6 	18 	
PEX27 	32 	685 	
TOA1 	0 	0 	
SLK19 	69 	1547 	
LIP5 	4 	9 	
MCA1 	36 	571 	
BFR1 	50 	1183 	
YOR199W 	9 	59 	
YOR200W 	20 	181 	
MRM1 	114 	1878 	
HIS3 	8 	53 	
YOR203W 	1 	0 	
DED1 	63 	662 	
GEP3 	45 	680 	
NOC2 	22 	182 	
RET1 	114 	2693 	
PTP2 	76 	1997 	
NPT1 	1 	0 	
RPB10 	2 	1 	
MGM1 	8 	30 	
STE4 	53 	1490 	
SAS5 	9 	142 	
SPR2 	32 	1028 	
AIM41 	13 	326 	
RUD3 	17 	166 	
RFC1 	27 	326 	
YOR218C 	6 	41 	
STE13 	31 	320 	
RCN2 	4 	6 	
MCT1 	46 	486 	
ODC2 	14 	214 	
YOR223W 	19 	168 	
RPB8 	7 	13 	
YOR225W 	2 	1 	
ISU2 	6 	12 	
HER1 	121 	2493 	
MCP1 	31 	496 	
WTM2 	28 	534 	
WTM1 	25 	150 	
MKK1 	36 	987 	
YOR231C-A 	8 	146 	
MGE1 	39 	692 	
KIN4 	59 	1058 	
RPL33B 	10 	90 	
IRC13 	14 	213 	
DFR1 	6 	20 	
HES1 	14 	297 	
YOR238W 	18 	343 	
ABP140 	98 	2009 	
MET7 	40 	722 	
SSP2 	31 	638 	
PUS7 	42 	402 	
ESA1 	29 	599 	
DGA1 	28 	356 	
ENV9 	13 	70 	
SRL1 	9 	68 	
YOR248W 	4 	15 	
APC5 	41 	356 	
CLP1 	34 	488 	
TUM1 	16 	167 	
TMA16 	19 	240 	
NAT5 	11 	172 	
SEC63 	50 	964 	
OSW1 	16 	209 	
TRE2 	54 	811 	
CDC31 	4 	31 	
HNT3 	16 	142 	
RPT4 	48 	1069 	
GCD1 	33 	655 	
RPN8 	45 	539 	
GPN2 	17 	248 	
YOR263C 	11 	98 	
DSE3 	67 	1581 	
RBL2 	1 	0 	
PNT1 	23 	385 	
HRK1 	53 	1060 	
YOR268C 	29 	844 	
PAC1 	26 	437 	
VPH1 	57 	829 	
FSF1 	19 	205 	
YTM1 	35 	560 	
TPO4 	46 	690 	
MOD5 	10 	37 	
RIM20 	47 	902 	
CAF20 	5 	23 	
YOR277C 	2 	4 	
HEM4 	6 	36 	
RFM1 	52 	1041 	
FSH3 	90 	3782 	
PLP2 	12 	124 	
YOR282W 	3 	7 	
YOR283W 	6 	46 	
HUA2 	14 	281 	
RDL1 	4 	14 	
RDL2 	7 	20 	
RRP36 	25 	180 	
MPD1 	11 	55 	
YOR289W 	23 	217 	
SNF2 	120 	1683 	
YPK9 	137 	2984 	
YOR292C 	14 	254 	
RPS10A 	9 	104 	
YOR293C-A 	7 	81 	
RRS1 	5 	13 	
UAF30 	19 	508 	
YOR296W 	160 	3505 	
TIM18 	23 	573 	
MUM3 	26 	232 	
MBF1 	20 	108 	
BUD7 	69 	1005 	
YOR300W 	10 	31 	
RAX1 	74 	2146 	
YOR302W 	3 	28 	
CPA1 	46 	730 	
ISW2 	44 	751 	
BIL1 	8 	21 	
RRG7 	17 	109 	
MCH5 	31 	282 	
SLY41 	72 	1610 	
SNU66 	62 	1342 	
YOR309C 	42 	816 	
NOP58 	71 	1588 	
DGK1 	41 	715 	
RPL20B 	22 	153 	
SPS4 	12 	94 	
YOR314W 	5 	47 	
YOR314W-A 	2 	8 	
SFG1 	29 	441 	
COT1 	18 	221 	
YOR316C-A 	8 	128 	
FAA1 	83 	1562 	
YOR318C 	18 	327 	
HSH49 	19 	70 	
GNT1 	38 	538 	
PMT3 	59 	1424 	
LDB19 	54 	1166 	
PRO2 	39 	407 	
FRT1 	24 	155 	
YOR325W 	5 	9 	
MYO2 	184 	3657 	
SNC2 	14 	200 	
PDR10 	186 	4876 	
SCD5 	40 	513 	
YOR329W-A 	3 	35 	
MIP1 	100 	2317 	
YOR331C 	0 	0 	
VMA4 	0 	0 	
YOR333C 	19 	170 	
MRS2 	43 	587 	
ALA1 	79 	1836 	
YOR335W-A 	2 	8 	
KRE5 	108 	2100 	
TEA1 	55 	1308 	
YOR338W 	25 	540 	
UBC11 	30 	745 	
RPA43 	12 	152 	
RPA190 	117 	2109 	
YOR342C 	15 	309 	
YOR343C 	6 	28 	
TYE7 	17 	652 	
YOR345C 	5 	21 	
REV1 	67 	1370 	
PYK2 	17 	213 	
PUT4 	48 	565 	
CIN1 	101 	2059 	
MNE1 	43 	703 	
MEK1 	43 	738 	
TFB6 	34 	1216 	
SOG2 	38 	639 	
MSC6 	57 	1148 	
GDS1 	74 	1388 	
CIR2 	57 	797 	
SNX3 	8 	23 	
HAP5 	9 	185 	
VTS1 	32 	289 	
PDE2 	67 	1363 	
PRT1 	65 	794 	
PRE10 	10 	174 	
PIP2 	86 	2027 	
YOR364W 	7 	160 	
YOR365C 	57 	1388 	
YOR366W 	8 	79 	
SCP1 	14 	203 	
RAD17 	35 	982 	
RPS12 	21 	692 	
MRS6 	80 	1390 	
GPB1 	53 	705 	
NDD1 	68 	1285 	
NUD1 	66 	792 	
ALD4 	65 	647 	
GDH1 	98 	1019 	
YOR376W 	24 	672 	
YOR376W-A 	0 	0 	
ATF1 	36 	463 	
AMF1 	46 	1015 	
YOR379C 	9 	28 	
RDR1 	35 	468 	
FRE3 	30 	116 	
YOR381W-A 	2 	1 	
FIT2 	8 	108 	
FIT3 	41 	932 	
FRE5 	44 	698 	
YOR385W 	26 	612 	
PHR1 	93 	2116 	
YOR387C 	20 	285 	
FDH1 	31 	338 	
YOR389W 	77 	1446 	
FEX1 	27 	250 	
HSP33 	30 	380 	
YOR392W 	11 	59 	
ERR1 	47 	867 	
PAU21 	35 	437 	
YOR394C-A 	29 	757 	
YRF1-8 	247 	8767 	
YOR396C-A 	19 	662 	
YRF1-7 	144 	3109 	
YPL283W-B 	7 	92 	
YPL283W-A 	22 	332 	
PAU22 	14 	220 	
ERR2 	80 	1627 	
HSP32 	23 	357 	
FEX2 	31 	642 	
YPL278C 	7 	107 	
YPL277C 	33 	498 	
